id,activity_hour,calories,total_intensity,average_intensity,step_total,datetime,date,hour,weekday,time_of_day,calories_per_step_hourly
3372868164,3/26/2016 3:00:00 PM,86,21,0.35,213,2016-03-26T15:00:00Z,2016-03-26,15,Saturday,Afternoon,0.40375586854460094
3372868164,3/26/2016 4:00:00 PM,85,19,0.316667,182,2016-03-26T16:00:00Z,2016-03-26,16,Saturday,Afternoon,0.46703296703296704
3372868164,3/26/2016 5:00:00 PM,94,23,0.383333,428,2016-03-26T17:00:00Z,2016-03-26,17,Saturday,Afternoon,0.21962616822429906
3372868164,3/26/2016 6:00:00 PM,65,5,0.083333,135,2016-03-26T18:00:00Z,2016-03-26,18,Saturday,Evening,0.48148148148148145
3372868164,3/26/2016 7:00:00 PM,71,10,0.166667,133,2016-03-26T19:00:00Z,2016-03-26,19,Saturday,Evening,0.5338345864661654
3372868164,3/26/2016 8:00:00 PM,78,15,0.25,246,2016-03-26T20:00:00Z,2016-03-26,20,Saturday,Evening,0.3170731707317073
3372868164,3/26/2016 9:00:00 PM,63,5,0.083333,17,2016-03-26T21:00:00Z,2016-03-26,21,Saturday,Evening,3.7058823529411766
3372868164,3/26/2016 10:00:00 PM,56,0,0,0,2016-03-26T22:00:00Z,2016-03-26,22,Saturday,Night,0
3372868164,3/26/2016 11:00:00 PM,56,0,0,0,2016-03-26T23:00:00Z,2016-03-26,23,Saturday,Night,0
3372868164,3/27/2016 12:00:00 AM,56,0,0,0,2016-03-27T00:00:00Z,2016-03-27,0,Sunday,Night,0
3372868164,3/27/2016 1:00:00 AM,56,0,0,0,2016-03-27T01:00:00Z,2016-03-27,1,Sunday,Night,0
3372868164,3/27/2016 2:00:00 AM,56,0,0,0,2016-03-27T02:00:00Z,2016-03-27,2,Sunday,Night,0
3372868164,3/27/2016 3:00:00 AM,56,0,0,0,2016-03-27T03:00:00Z,2016-03-27,3,Sunday,Night,0
3372868164,3/27/2016 4:00:00 AM,76,12,0.2,190,2016-03-27T04:00:00Z,2016-03-27,4,Sunday,Night,0.4
3372868164,3/27/2016 5:00:00 AM,92,21,0.35,444,2016-03-27T05:00:00Z,2016-03-27,5,Sunday,Night,0.2072072072072072
3372868164,3/27/2016 6:00:00 AM,84,13,0.216667,413,2016-03-27T06:00:00Z,2016-03-27,6,Sunday,Morning,0.2033898305084746
3372868164,3/27/2016 7:00:00 AM,97,23,0.383333,605,2016-03-27T07:00:00Z,2016-03-27,7,Sunday,Morning,0.16033057851239668
3372868164,3/27/2016 8:00:00 AM,90,24,0.4,284,2016-03-27T08:00:00Z,2016-03-27,8,Sunday,Morning,0.31690140845070425
3372868164,3/27/2016 9:00:00 AM,85,16,0.266667,323,2016-03-27T09:00:00Z,2016-03-27,9,Sunday,Morning,0.2631578947368421
3372868164,3/27/2016 10:00:00 AM,64,4,0.066667,103,2016-03-27T10:00:00Z,2016-03-27,10,Sunday,Morning,0.6213592233009708
3372868164,3/27/2016 11:00:00 AM,100,24,0.4,622,2016-03-27T11:00:00Z,2016-03-27,11,Sunday,Morning,0.1607717041800643
3372868164,3/27/2016 12:00:00 PM,94,25,0.416667,291,2016-03-27T12:00:00Z,2016-03-27,12,Sunday,Afternoon,0.3230240549828179
3372868164,3/27/2016 1:00:00 PM,129,34,0.566667,1225,2016-03-27T13:00:00Z,2016-03-27,13,Sunday,Afternoon,0.10530612244897959
3372868164,3/27/2016 2:00:00 PM,79,14,0.233333,313,2016-03-27T14:00:00Z,2016-03-27,14,Sunday,Afternoon,0.2523961661341853
3372868164,3/27/2016 3:00:00 PM,106,29,0.483333,629,2016-03-27T15:00:00Z,2016-03-27,15,Sunday,Afternoon,0.1685214626391097
3372868164,3/27/2016 4:00:00 PM,228,74,1.233333,2043,2016-03-27T16:00:00Z,2016-03-27,16,Sunday,Afternoon,0.11160058737151249
3372868164,3/27/2016 5:00:00 PM,109,34,0.566667,420,2016-03-27T17:00:00Z,2016-03-27,17,Sunday,Afternoon,0.25952380952380955
3372868164,3/27/2016 6:00:00 PM,99,27,0.45,444,2016-03-27T18:00:00Z,2016-03-27,18,Sunday,Evening,0.22297297297297297
3372868164,3/27/2016 7:00:00 PM,84,19,0.316667,231,2016-03-27T19:00:00Z,2016-03-27,19,Sunday,Evening,0.36363636363636365
3372868164,3/27/2016 8:00:00 PM,65,6,0.1,55,2016-03-27T20:00:00Z,2016-03-27,20,Sunday,Evening,1.1818181818181819
3372868164,3/27/2016 9:00:00 PM,56,0,0,0,2016-03-27T21:00:00Z,2016-03-27,21,Sunday,Evening,0
3372868164,3/27/2016 10:00:00 PM,56,0,0,0,2016-03-27T22:00:00Z,2016-03-27,22,Sunday,Night,0
3372868164,3/27/2016 11:00:00 PM,57,1,0.016667,0,2016-03-27T23:00:00Z,2016-03-27,23,Sunday,Night,0
3372868164,3/28/2016 12:00:00 AM,59,2,0.033333,0,2016-03-28T00:00:00Z,2016-03-28,0,Monday,Night,0
3372868164,3/28/2016 1:00:00 AM,56,0,0,0,2016-03-28T01:00:00Z,2016-03-28,1,Monday,Night,0
3372868164,3/28/2016 2:00:00 AM,61,3,0.05,35,2016-03-28T02:00:00Z,2016-03-28,2,Monday,Night,1.7428571428571429
3372868164,3/28/2016 3:00:00 AM,57,1,0.016667,0,2016-03-28T03:00:00Z,2016-03-28,3,Monday,Night,0
3372868164,3/28/2016 4:00:00 AM,56,0,0,0,2016-03-28T04:00:00Z,2016-03-28,4,Monday,Night,0
3372868164,3/28/2016 5:00:00 AM,69,9,0.15,60,2016-03-28T05:00:00Z,2016-03-28,5,Monday,Night,1.15
3372868164,3/28/2016 6:00:00 AM,64,6,0.1,70,2016-03-28T06:00:00Z,2016-03-28,6,Monday,Morning,0.9142857142857143
3372868164,3/28/2016 7:00:00 AM,106,29,0.483333,633,2016-03-28T07:00:00Z,2016-03-28,7,Monday,Morning,0.1674565560821485
3372868164,3/28/2016 8:00:00 AM,106,32,0.533333,457,2016-03-28T08:00:00Z,2016-03-28,8,Monday,Morning,0.23194748358862144
3372868164,3/28/2016 9:00:00 AM,79,14,0.233333,304,2016-03-28T09:00:00Z,2016-03-28,9,Monday,Morning,0.2598684210526316
3372868164,3/28/2016 10:00:00 AM,71,9,0.15,150,2016-03-28T10:00:00Z,2016-03-28,10,Monday,Morning,0.47333333333333333
3372868164,3/28/2016 11:00:00 AM,98,27,0.45,520,2016-03-28T11:00:00Z,2016-03-28,11,Monday,Morning,0.18846153846153846
3372868164,3/28/2016 12:00:00 PM,88,20,0.333333,347,2016-03-28T12:00:00Z,2016-03-28,12,Monday,Afternoon,0.25360230547550433
3372868164,3/28/2016 1:00:00 PM,82,16,0.266667,343,2016-03-28T13:00:00Z,2016-03-28,13,Monday,Afternoon,0.239067055393586
3372868164,3/28/2016 2:00:00 PM,95,21,0.35,548,2016-03-28T14:00:00Z,2016-03-28,14,Monday,Afternoon,0.17335766423357665
3372868164,3/28/2016 3:00:00 PM,87,21,0.35,298,2016-03-28T15:00:00Z,2016-03-28,15,Monday,Afternoon,0.29194630872483224
3372868164,3/28/2016 4:00:00 PM,87,19,0.316667,272,2016-03-28T16:00:00Z,2016-03-28,16,Monday,Afternoon,0.31985294117647056
3372868164,3/28/2016 5:00:00 PM,77,13,0.216667,218,2016-03-28T17:00:00Z,2016-03-28,17,Monday,Afternoon,0.3532110091743119
3372868164,3/28/2016 6:00:00 PM,109,35,0.583333,524,2016-03-28T18:00:00Z,2016-03-28,18,Monday,Evening,0.20801526717557253
3372868164,3/28/2016 7:00:00 PM,81,16,0.266667,207,2016-03-28T19:00:00Z,2016-03-28,19,Monday,Evening,0.391304347826087
3372868164,3/28/2016 8:00:00 PM,78,15,0.25,310,2016-03-28T20:00:00Z,2016-03-28,20,Monday,Evening,0.25161290322580643
3372868164,3/28/2016 9:00:00 PM,56,0,0,0,2016-03-28T21:00:00Z,2016-03-28,21,Monday,Evening,0
3372868164,3/28/2016 10:00:00 PM,63,5,0.083333,45,2016-03-28T22:00:00Z,2016-03-28,22,Monday,Night,1.4
3372868164,3/28/2016 11:00:00 PM,56,0,0,0,2016-03-28T23:00:00Z,2016-03-28,23,Monday,Night,0
3372868164,3/29/2016 12:00:00 AM,56,0,0,0,2016-03-29T00:00:00Z,2016-03-29,0,Tuesday,Night,0
3372868164,3/29/2016 1:00:00 AM,56,0,0,0,2016-03-29T01:00:00Z,2016-03-29,1,Tuesday,Night,0
3372868164,3/29/2016 2:00:00 AM,57,1,0.016667,0,2016-03-29T02:00:00Z,2016-03-29,2,Tuesday,Night,0
3372868164,3/29/2016 3:00:00 AM,56,0,0,0,2016-03-29T03:00:00Z,2016-03-29,3,Tuesday,Night,0
3372868164,3/29/2016 4:00:00 AM,57,1,0.016667,0,2016-03-29T04:00:00Z,2016-03-29,4,Tuesday,Night,0
3372868164,3/29/2016 5:00:00 AM,56,0,0,0,2016-03-29T05:00:00Z,2016-03-29,5,Tuesday,Night,0
3372868164,3/29/2016 6:00:00 AM,56,0,0,0,2016-03-29T06:00:00Z,2016-03-29,6,Tuesday,Morning,0
3372868164,3/29/2016 7:00:00 AM,64,6,0.1,56,2016-03-29T07:00:00Z,2016-03-29,7,Tuesday,Morning,1.1428571428571428
3372868164,3/29/2016 8:00:00 AM,64,5,0.083333,149,2016-03-29T08:00:00Z,2016-03-29,8,Tuesday,Morning,0.42953020134228187
3372868164,3/29/2016 9:00:00 AM,90,22,0.366667,431,2016-03-29T09:00:00Z,2016-03-29,9,Tuesday,Morning,0.2088167053364269
3372868164,3/29/2016 10:00:00 AM,207,48,0.8,1526,2016-03-29T10:00:00Z,2016-03-29,10,Tuesday,Morning,0.13564875491480996
3372868164,3/29/2016 11:00:00 AM,130,30,0.5,999,2016-03-29T11:00:00Z,2016-03-29,11,Tuesday,Morning,0.13013013013013014
3372868164,3/29/2016 12:00:00 PM,120,28,0.466667,1345,2016-03-29T12:00:00Z,2016-03-29,12,Tuesday,Afternoon,0.08921933085501858
3372868164,3/29/2016 1:00:00 PM,105,30,0.5,695,2016-03-29T13:00:00Z,2016-03-29,13,Tuesday,Afternoon,0.1510791366906475
3372868164,3/29/2016 2:00:00 PM,75,11,0.183333,277,2016-03-29T14:00:00Z,2016-03-29,14,Tuesday,Afternoon,0.27075812274368233
3372868164,3/29/2016 3:00:00 PM,153,52,0.866667,1533,2016-03-29T15:00:00Z,2016-03-29,15,Tuesday,Afternoon,0.09980430528375733
3372868164,3/29/2016 4:00:00 PM,113,35,0.583333,704,2016-03-29T16:00:00Z,2016-03-29,16,Tuesday,Afternoon,0.16051136363636365
3372868164,3/29/2016 5:00:00 PM,93,26,0.433333,166,2016-03-29T17:00:00Z,2016-03-29,17,Tuesday,Afternoon,0.5602409638554217
3372868164,3/29/2016 6:00:00 PM,75,12,0.2,222,2016-03-29T18:00:00Z,2016-03-29,18,Tuesday,Evening,0.33783783783783783
3372868164,3/29/2016 7:00:00 PM,62,4,0.066667,66,2016-03-29T19:00:00Z,2016-03-29,19,Tuesday,Evening,0.9393939393939394
3372868164,3/29/2016 8:00:00 PM,83,17,0.283333,369,2016-03-29T20:00:00Z,2016-03-29,20,Tuesday,Evening,0.22493224932249323
3372868164,3/29/2016 9:00:00 PM,62,4,0.066667,71,2016-03-29T21:00:00Z,2016-03-29,21,Tuesday,Evening,0.8732394366197183
3372868164,3/29/2016 10:00:00 PM,58,1,0.016667,0,2016-03-29T22:00:00Z,2016-03-29,22,Tuesday,Night,0
3372868164,3/29/2016 11:00:00 PM,57,1,0.016667,0,2016-03-29T23:00:00Z,2016-03-29,23,Tuesday,Night,0
3372868164,3/30/2016 12:00:00 AM,57,1,0.016667,0,2016-03-30T00:00:00Z,2016-03-30,0,Wednesday,Night,0
3372868164,3/30/2016 1:00:00 AM,56,0,0,0,2016-03-30T01:00:00Z,2016-03-30,1,Wednesday,Night,0
3372868164,3/30/2016 2:00:00 AM,60,3,0.05,19,2016-03-30T02:00:00Z,2016-03-30,2,Wednesday,Night,3.1578947368421053
3372868164,3/30/2016 3:00:00 AM,56,0,0,0,2016-03-30T03:00:00Z,2016-03-30,3,Wednesday,Night,0
3372868164,3/30/2016 4:00:00 AM,56,0,0,0,2016-03-30T04:00:00Z,2016-03-30,4,Wednesday,Night,0
3372868164,3/30/2016 5:00:00 AM,57,1,0.016667,0,2016-03-30T05:00:00Z,2016-03-30,5,Wednesday,Night,0
3372868164,3/30/2016 6:00:00 AM,57,1,0.016667,0,2016-03-30T06:00:00Z,2016-03-30,6,Wednesday,Morning,0
3372868164,3/30/2016 7:00:00 AM,66,7,0.116667,111,2016-03-30T07:00:00Z,2016-03-30,7,Wednesday,Morning,0.5945945945945946
3372868164,3/30/2016 8:00:00 AM,64,5,0.083333,112,2016-03-30T08:00:00Z,2016-03-30,8,Wednesday,Morning,0.5714285714285714
3372868164,3/30/2016 9:00:00 AM,97,27,0.45,448,2016-03-30T09:00:00Z,2016-03-30,9,Wednesday,Morning,0.21651785714285715
3372868164,3/30/2016 10:00:00 AM,151,51,0.85,1031,2016-03-30T10:00:00Z,2016-03-30,10,Wednesday,Morning,0.14645974781765275
3372868164,3/30/2016 11:00:00 AM,229,85,1.416667,2056,2016-03-30T11:00:00Z,2016-03-30,11,Wednesday,Morning,0.11138132295719845
3372868164,3/30/2016 12:00:00 PM,73,11,0.183333,103,2016-03-30T12:00:00Z,2016-03-30,12,Wednesday,Afternoon,0.7087378640776699
3372868164,3/30/2016 1:00:00 PM,68,8,0.133333,113,2016-03-30T13:00:00Z,2016-03-30,13,Wednesday,Afternoon,0.6017699115044248
3372868164,3/30/2016 2:00:00 PM,65,4,0.066667,106,2016-03-30T14:00:00Z,2016-03-30,14,Wednesday,Afternoon,0.6132075471698113
3372868164,3/30/2016 3:00:00 PM,59,2,0.033333,33,2016-03-30T15:00:00Z,2016-03-30,15,Wednesday,Afternoon,1.7878787878787878
3372868164,3/30/2016 4:00:00 PM,92,21,0.35,433,2016-03-30T16:00:00Z,2016-03-30,16,Wednesday,Afternoon,0.21247113163972287
3372868164,3/30/2016 5:00:00 PM,62,3,0.05,93,2016-03-30T17:00:00Z,2016-03-30,17,Wednesday,Afternoon,0.6666666666666666
3372868164,3/30/2016 6:00:00 PM,100,26,0.433333,464,2016-03-30T18:00:00Z,2016-03-30,18,Wednesday,Evening,0.21551724137931033
3372868164,3/30/2016 7:00:00 PM,64,5,0.083333,40,2016-03-30T19:00:00Z,2016-03-30,19,Wednesday,Evening,1.6
3372868164,3/30/2016 8:00:00 PM,70,9,0.15,127,2016-03-30T20:00:00Z,2016-03-30,20,Wednesday,Evening,0.5511811023622047
3372868164,3/30/2016 9:00:00 PM,91,23,0.383333,174,2016-03-30T21:00:00Z,2016-03-30,21,Wednesday,Evening,0.5229885057471264
3372868164,3/30/2016 10:00:00 PM,66,7,0.116667,57,2016-03-30T22:00:00Z,2016-03-30,22,Wednesday,Night,1.1578947368421053
3372868164,3/30/2016 11:00:00 PM,56,0,0,0,2016-03-30T23:00:00Z,2016-03-30,23,Wednesday,Night,0
3372868164,3/31/2016 12:00:00 AM,56,0,0,0,2016-03-31T00:00:00Z,2016-03-31,0,Thursday,Night,0
3372868164,3/31/2016 1:00:00 AM,56,0,0,0,2016-03-31T01:00:00Z,2016-03-31,1,Thursday,Night,0
3372868164,3/31/2016 2:00:00 AM,73,11,0.183333,149,2016-03-31T02:00:00Z,2016-03-31,2,Thursday,Night,0.4899328859060403
3372868164,3/31/2016 3:00:00 AM,79,15,0.25,245,2016-03-31T03:00:00Z,2016-03-31,3,Thursday,Night,0.3224489795918367
3372868164,3/31/2016 4:00:00 AM,62,4,0.066667,35,2016-03-31T04:00:00Z,2016-03-31,4,Thursday,Night,1.7714285714285714
3372868164,3/31/2016 5:00:00 AM,73,11,0.183333,114,2016-03-31T05:00:00Z,2016-03-31,5,Thursday,Night,0.6403508771929824
3372868164,3/31/2016 6:00:00 AM,64,5,0.083333,87,2016-03-31T06:00:00Z,2016-03-31,6,Thursday,Morning,0.735632183908046
3372868164,3/31/2016 7:00:00 AM,231,75,1.25,2401,2016-03-31T07:00:00Z,2016-03-31,7,Thursday,Morning,0.09620991253644315
3372868164,3/31/2016 8:00:00 AM,112,36,0.6,573,2016-03-31T08:00:00Z,2016-03-31,8,Thursday,Morning,0.19546247818499127
3372868164,3/31/2016 9:00:00 AM,97,27,0.45,397,2016-03-31T09:00:00Z,2016-03-31,9,Thursday,Morning,0.24433249370277077
3372868164,3/31/2016 10:00:00 AM,87,19,0.316667,414,2016-03-31T10:00:00Z,2016-03-31,10,Thursday,Morning,0.21014492753623187
3372868164,3/31/2016 11:00:00 AM,80,15,0.25,248,2016-03-31T11:00:00Z,2016-03-31,11,Thursday,Morning,0.3225806451612903
3372868164,3/31/2016 12:00:00 PM,87,17,0.283333,409,2016-03-31T12:00:00Z,2016-03-31,12,Thursday,Afternoon,0.21271393643031786
3372868164,3/31/2016 1:00:00 PM,93,23,0.383333,436,2016-03-31T13:00:00Z,2016-03-31,13,Thursday,Afternoon,0.21330275229357798
3372868164,3/31/2016 2:00:00 PM,130,40,0.666667,902,2016-03-31T14:00:00Z,2016-03-31,14,Thursday,Afternoon,0.14412416851441243
3372868164,3/31/2016 3:00:00 PM,121,36,0.6,885,2016-03-31T15:00:00Z,2016-03-31,15,Thursday,Afternoon,0.1367231638418079
3372868164,3/31/2016 4:00:00 PM,77,14,0.233333,206,2016-03-31T16:00:00Z,2016-03-31,16,Thursday,Afternoon,0.3737864077669903
3372868164,3/31/2016 5:00:00 PM,97,26,0.433333,288,2016-03-31T17:00:00Z,2016-03-31,17,Thursday,Afternoon,0.3368055555555556
3372868164,3/31/2016 6:00:00 PM,64,5,0.083333,62,2016-03-31T18:00:00Z,2016-03-31,18,Thursday,Evening,1.032258064516129
3372868164,3/31/2016 7:00:00 PM,74,12,0.2,116,2016-03-31T19:00:00Z,2016-03-31,19,Thursday,Evening,0.6379310344827587
3372868164,3/31/2016 8:00:00 PM,88,22,0.366667,242,2016-03-31T20:00:00Z,2016-03-31,20,Thursday,Evening,0.36363636363636365
3372868164,3/31/2016 9:00:00 PM,62,4,0.066667,9,2016-03-31T21:00:00Z,2016-03-31,21,Thursday,Evening,6.888888888888889
3372868164,3/31/2016 10:00:00 PM,57,1,0.016667,0,2016-03-31T22:00:00Z,2016-03-31,22,Thursday,Night,0
3372868164,3/31/2016 11:00:00 PM,56,0,0,0,2016-03-31T23:00:00Z,2016-03-31,23,Thursday,Night,0
3372868164,4/1/2016 12:00:00 AM,59,2,0.033333,0,2016-04-01T00:00:00Z,2016-04-01,0,Friday,Night,0
3372868164,4/1/2016 1:00:00 AM,56,0,0,0,2016-04-01T01:00:00Z,2016-04-01,1,Friday,Night,0
3372868164,4/1/2016 2:00:00 AM,56,0,0,0,2016-04-01T02:00:00Z,2016-04-01,2,Friday,Night,0
3372868164,4/1/2016 3:00:00 AM,56,0,0,0,2016-04-01T03:00:00Z,2016-04-01,3,Friday,Night,0
3372868164,4/1/2016 4:00:00 AM,56,0,0,0,2016-04-01T04:00:00Z,2016-04-01,4,Friday,Night,0
3372868164,4/1/2016 5:00:00 AM,56,0,0,0,2016-04-01T05:00:00Z,2016-04-01,5,Friday,Night,0
3372868164,4/1/2016 6:00:00 AM,60,3,0.05,0,2016-04-01T06:00:00Z,2016-04-01,6,Friday,Morning,0
3372868164,4/1/2016 7:00:00 AM,64,5,0.083333,115,2016-04-01T07:00:00Z,2016-04-01,7,Friday,Morning,0.5565217391304348
3372868164,4/1/2016 8:00:00 AM,88,22,0.366667,208,2016-04-01T08:00:00Z,2016-04-01,8,Friday,Morning,0.4230769230769231
3372868164,4/1/2016 9:00:00 AM,86,20,0.333333,223,2016-04-01T09:00:00Z,2016-04-01,9,Friday,Morning,0.38565022421524664
3372868164,4/1/2016 10:00:00 AM,101,28,0.466667,568,2016-04-01T10:00:00Z,2016-04-01,10,Friday,Morning,0.17781690140845072
3372868164,4/1/2016 11:00:00 AM,118,35,0.583333,1016,2016-04-01T11:00:00Z,2016-04-01,11,Friday,Morning,0.11614173228346457
3372868164,4/1/2016 12:00:00 PM,108,23,0.383333,983,2016-04-01T12:00:00Z,2016-04-01,12,Friday,Afternoon,0.10986775178026449
3372868164,4/1/2016 1:00:00 PM,111,31,0.516667,630,2016-04-01T13:00:00Z,2016-04-01,13,Friday,Afternoon,0.1761904761904762
3372868164,4/1/2016 2:00:00 PM,90,23,0.383333,285,2016-04-01T14:00:00Z,2016-04-01,14,Friday,Afternoon,0.3157894736842105
3372868164,4/1/2016 3:00:00 PM,78,14,0.233333,253,2016-04-01T15:00:00Z,2016-04-01,15,Friday,Afternoon,0.308300395256917
3372868164,4/1/2016 4:00:00 PM,91,24,0.4,193,2016-04-01T16:00:00Z,2016-04-01,16,Friday,Afternoon,0.47150259067357514
3372868164,4/1/2016 5:00:00 PM,88,18,0.3,540,2016-04-01T17:00:00Z,2016-04-01,17,Friday,Afternoon,0.16296296296296298
3372868164,4/1/2016 6:00:00 PM,66,7,0.116667,131,2016-04-01T18:00:00Z,2016-04-01,18,Friday,Evening,0.5038167938931297
3372868164,4/1/2016 7:00:00 PM,78,14,0.233333,173,2016-04-01T19:00:00Z,2016-04-01,19,Friday,Evening,0.4508670520231214
3372868164,4/1/2016 8:00:00 PM,62,4,0.066667,16,2016-04-01T20:00:00Z,2016-04-01,20,Friday,Evening,3.875
3372868164,4/1/2016 9:00:00 PM,68,8,0.133333,82,2016-04-01T21:00:00Z,2016-04-01,21,Friday,Evening,0.8292682926829268
3372868164,4/1/2016 10:00:00 PM,96,27,0.45,336,2016-04-01T22:00:00Z,2016-04-01,22,Friday,Night,0.2857142857142857
3372868164,4/1/2016 11:00:00 PM,60,3,0.05,33,2016-04-01T23:00:00Z,2016-04-01,23,Friday,Night,1.8181818181818181
3372868164,4/2/2016 12:00:00 AM,57,1,0.016667,0,2016-04-02T00:00:00Z,2016-04-02,0,Saturday,Night,0
3372868164,4/2/2016 1:00:00 AM,56,0,0,0,2016-04-02T01:00:00Z,2016-04-02,1,Saturday,Night,0
3372868164,4/2/2016 2:00:00 AM,56,0,0,0,2016-04-02T02:00:00Z,2016-04-02,2,Saturday,Night,0
3372868164,4/2/2016 3:00:00 AM,58,1,0.016667,12,2016-04-02T03:00:00Z,2016-04-02,3,Saturday,Night,4.833333333333333
3372868164,4/2/2016 4:00:00 AM,59,2,0.033333,0,2016-04-02T04:00:00Z,2016-04-02,4,Saturday,Night,0
3372868164,4/2/2016 5:00:00 AM,56,0,0,0,2016-04-02T05:00:00Z,2016-04-02,5,Saturday,Night,0
3372868164,4/2/2016 6:00:00 AM,56,0,0,0,2016-04-02T06:00:00Z,2016-04-02,6,Saturday,Morning,0
3372868164,4/2/2016 7:00:00 AM,56,0,0,0,2016-04-02T07:00:00Z,2016-04-02,7,Saturday,Morning,0
3372868164,4/2/2016 8:00:00 AM,62,4,0.066667,51,2016-04-02T08:00:00Z,2016-04-02,8,Saturday,Morning,1.2156862745098038
3372868164,4/2/2016 9:00:00 AM,84,17,0.283333,385,2016-04-02T09:00:00Z,2016-04-02,9,Saturday,Morning,0.21818181818181817
3372868164,4/2/2016 10:00:00 AM,130,43,0.716667,959,2016-04-02T10:00:00Z,2016-04-02,10,Saturday,Morning,0.13555787278415016
3372868164,4/2/2016 11:00:00 AM,278,99,1.65,2784,2016-04-02T11:00:00Z,2016-04-02,11,Saturday,Morning,0.09985632183908046
3372868164,4/2/2016 12:00:00 PM,93,25,0.416667,216,2016-04-02T12:00:00Z,2016-04-02,12,Saturday,Afternoon,0.4305555555555556
3372868164,4/2/2016 1:00:00 PM,140,52,0.866667,857,2016-04-02T13:00:00Z,2016-04-02,13,Saturday,Afternoon,0.1633605600933489
3372868164,4/2/2016 2:00:00 PM,106,31,0.516667,495,2016-04-02T14:00:00Z,2016-04-02,14,Saturday,Afternoon,0.21414141414141413
3372868164,4/2/2016 3:00:00 PM,78,14,0.233333,150,2016-04-02T15:00:00Z,2016-04-02,15,Saturday,Afternoon,0.52
3372868164,4/2/2016 4:00:00 PM,99,27,0.45,419,2016-04-02T16:00:00Z,2016-04-02,16,Saturday,Afternoon,0.23627684964200477
3372868164,4/2/2016 5:00:00 PM,116,38,0.633333,553,2016-04-02T17:00:00Z,2016-04-02,17,Saturday,Afternoon,0.20976491862567812
3372868164,4/2/2016 6:00:00 PM,103,31,0.516667,365,2016-04-02T18:00:00Z,2016-04-02,18,Saturday,Evening,0.2821917808219178
3372868164,4/2/2016 7:00:00 PM,69,9,0.15,108,2016-04-02T19:00:00Z,2016-04-02,19,Saturday,Evening,0.6388888888888888
3372868164,4/2/2016 8:00:00 PM,82,17,0.283333,253,2016-04-02T20:00:00Z,2016-04-02,20,Saturday,Evening,0.3241106719367589
3372868164,4/2/2016 9:00:00 PM,56,0,0,0,2016-04-02T21:00:00Z,2016-04-02,21,Saturday,Evening,0
3372868164,4/2/2016 10:00:00 PM,62,4,0.066667,18,2016-04-02T22:00:00Z,2016-04-02,22,Saturday,Night,3.4444444444444446
3372868164,4/2/2016 11:00:00 PM,56,0,0,0,2016-04-02T23:00:00Z,2016-04-02,23,Saturday,Night,0
3372868164,4/3/2016 12:00:00 AM,56,0,0,0,2016-04-03T00:00:00Z,2016-04-03,0,Sunday,Night,0
3372868164,4/3/2016 1:00:00 AM,56,0,0,0,2016-04-03T01:00:00Z,2016-04-03,1,Sunday,Night,0
3372868164,4/3/2016 2:00:00 AM,56,0,0,0,2016-04-03T02:00:00Z,2016-04-03,2,Sunday,Night,0
3372868164,4/3/2016 3:00:00 AM,57,1,0.016667,0,2016-04-03T03:00:00Z,2016-04-03,3,Sunday,Night,0
3372868164,4/3/2016 4:00:00 AM,58,1,0.016667,0,2016-04-03T04:00:00Z,2016-04-03,4,Sunday,Night,0
3372868164,4/3/2016 5:00:00 AM,56,0,0,0,2016-04-03T05:00:00Z,2016-04-03,5,Sunday,Night,0
3372868164,4/3/2016 6:00:00 AM,67,8,0.133333,75,2016-04-03T06:00:00Z,2016-04-03,6,Sunday,Morning,0.8933333333333333
3372868164,4/3/2016 7:00:00 AM,102,31,0.516667,420,2016-04-03T07:00:00Z,2016-04-03,7,Sunday,Morning,0.24285714285714285
3372868164,4/3/2016 8:00:00 AM,97,25,0.416667,535,2016-04-03T08:00:00Z,2016-04-03,8,Sunday,Morning,0.18130841121495328
3372868164,4/3/2016 9:00:00 AM,73,11,0.183333,149,2016-04-03T09:00:00Z,2016-04-03,9,Sunday,Morning,0.4899328859060403
3372868164,4/3/2016 10:00:00 AM,68,7,0.116667,139,2016-04-03T10:00:00Z,2016-04-03,10,Sunday,Morning,0.4892086330935252
3372868164,4/3/2016 11:00:00 AM,89,20,0.333333,344,2016-04-03T11:00:00Z,2016-04-03,11,Sunday,Morning,0.25872093023255816
3372868164,4/3/2016 12:00:00 PM,82,18,0.3,157,2016-04-03T12:00:00Z,2016-04-03,12,Sunday,Afternoon,0.5222929936305732
3372868164,4/3/2016 1:00:00 PM,102,30,0.5,400,2016-04-03T13:00:00Z,2016-04-03,13,Sunday,Afternoon,0.255
3372868164,4/3/2016 2:00:00 PM,60,3,0.05,6,2016-04-03T14:00:00Z,2016-04-03,14,Sunday,Afternoon,10
3372868164,4/3/2016 3:00:00 PM,60,2,0.033333,86,2016-04-03T15:00:00Z,2016-04-03,15,Sunday,Afternoon,0.6976744186046512
3372868164,4/3/2016 4:00:00 PM,91,24,0.4,353,2016-04-03T16:00:00Z,2016-04-03,16,Sunday,Afternoon,0.2577903682719547
3372868164,4/3/2016 5:00:00 PM,95,25,0.416667,376,2016-04-03T17:00:00Z,2016-04-03,17,Sunday,Afternoon,0.2526595744680851
3372868164,4/3/2016 6:00:00 PM,93,23,0.383333,387,2016-04-03T18:00:00Z,2016-04-03,18,Sunday,Evening,0.24031007751937986
